,Date,Open,High,Low,Close,Adj Close,Volume,USDT Marketcap,USDT Volume,USDT Change
1877,2020-08-16,11866.69,11934.9,11737.19,11892.8,11892.8,20583375490,12248808990,32550433816,0.002762975748581198
1878,2020-08-17,11895.66,12359.06,11806.7,12254.4,12254.4,28227687027,12392582270,37455083629,0.0117377354906405
1879,2020-08-18,12251.9,12335.71,11954.53,11991.23,11991.23,26043227672,12603054668,38397719107,0.016983740225756883
1880,2020-08-19,11990.88,12028.92,11687.33,11758.28,11758.28,24502851117,12605339229,36401433567,0.00018127041897231244
1881,2020-08-20,11761.5,11900.41,11710.06,11878.37,11878.37,20175242945,12660117156,33184899863,0.0043456130775105795
1882,2020-08-21,11878.03,11899.26,11564.98,11592.49,11592.49,23762425999,12762557153,39741010255,0.008091552055776274
1883,2020-08-22,11585.48,11689.41,11448.81,11681.83,11681.83,20224191306,12812234222,33313211681,0.0038924071723607234
1884,2020-08-23,11679.7,11713.43,11559.92,11664.85,11664.85,18482062658,12830042987,30892345717,0.0013899812235262932
1885,2020-08-24,11663.69,11807.63,11623.25,11774.6,11774.6,20681511755,12895083175,31753309180,0.005069366335397563
1886,2020-08-25,11773.59,11778.3,11189.85,11366.13,11366.13,26301509932,12865507393,37747754072,-0.002293570471677109
1887,2020-08-26,11366.89,11530.05,11296.99,11488.36,11488.36,22466660958,12858452038,34806112585,-0.0005483930625106437
1888,2020-08-27,11485.61,11570.79,11185.94,11323.4,11323.4,23240415076,13028548270,34566522790,0.013228359953229463
1889,2020-08-28,11325.3,11545.62,11316.42,11542.5,11542.5,19807127588,13129348616,30966170779,0.007736882414758783
1890,2020-08-29,11541.05,11585.64,11466.29,11506.87,11506.87,17485597759,13302097287,31856478490,0.013157444139268337
1891,2020-08-30,11508.71,11715.26,11492.38,11711.51,11711.51,19760127945,13324009301,34995843752,0.0016472600919417157
1892,2020-08-31,11713.31,11768.88,11598.32,11680.82,11680.82,22285928250,13325296846,35149377246,9.663345100663356e-05
1893,2020-09-01,11679.32,12067.08,11601.13,11970.48,11970.48,27311555343,13442714263,43238751763,0.008811617358846835
1894,2020-09-02,11964.82,11964.82,11290.79,11414.03,11414.03,28037405299,13625399575,43203111185,0.01358991260439324
1895,2020-09-03,11407.19,11443.02,10182.46,10245.3,10245.3,31927261555,13682958085,42325734952,0.004224353912204437
1896,2020-09-04,10230.37,10663.92,10207.94,10511.81,10511.81,29965130374,13944291389,46189183373,0.0190991817980124
1897,2020-09-05,10512.53,10581.57,9946.68,10169.57,10169.57,44916565292,14146895238,53094244103,0.0145295191665189
1898,2020-09-06,10167.22,10353.93,10056.89,10280.35,10280.35,37071460174,14156780887,47558729226,0.000698785764204013
1899,2020-09-07,10281.0,10399.15,9916.49,10369.56,10369.56,33703098409,14155492387,43620239193,-9.10164542550218e-05
1900,2020-09-08,10369.31,10414.78,9945.11,10131.52,10131.52,33430927462,14249894735,41522196713,0.006668955442814317
1901,2020-09-09,10134.15,10350.54,10017.25,10242.35,10242.35,24128292755,14336176672,35189730702,0.006054917499711543
1902,2020-09-10,10242.33,10503.91,10238.14,10363.14,10363.14,54406443211,14437687573,43935764280,0.007080751257639184
1903,2020-09-11,10369.03,10434.92,10140.84,10400.92,10400.92,45201121775,14583424053,35346029129,0.010094170500859256
1904,2020-09-12,10409.86,10578.84,10292.39,10442.17,10442.17,36750077324,14699656953,34624098988,0.00797020641912205
1905,2020-09-13,10452.4,10577.21,10224.33,10323.76,10323.76,36506852789,14726592942,36241617624,0.0018324229664763436
1906,2020-09-14,10328.73,10800.01,10266.01,10680.84,10680.84,35453581940,14728080925,39656336899,0.00010104054657178452
1907,2020-09-15,10677.75,10938.63,10656.46,10796.95,10796.95,32509451925,14927227967,38756861577,0.013521587979731908
1908,2020-09-16,10797.76,11100.12,10704.88,10974.91,10974.91,30769986455,14957143001,39579829043,0.0020040582260909545
1909,2020-09-17,10973.25,11037.42,10774.63,10948.99,10948.99,38151810523,15065278641,40146468289,0.007229698879844149
1910,2020-09-18,10951.82,11034.91,10829.66,10944.59,10944.59,26341903912,15138915464,39379267435,0.004887850052742948
1911,2020-09-19,10933.75,11134.09,10909.62,11094.35,11094.35,22764204008,15212009140,33335946545,0.004828197645585286
1912,2020-09-20,11095.87,11095.87,10814.48,10938.27,10938.27,24699523788,15210458847,33781763220,-0.00010191244205370875
1913,2020-09-21,10934.93,10988.3,10380.26,10462.26,10462.26,28884999244,15210934526,41573547147,3.12731525580201e-05
1914,2020-09-22,10459.62,10568.08,10382.73,10538.46,10538.46,23621787804,15207247917,33999511557,-0.00024236571353974945
1915,2020-09-23,10535.49,10537.83,10197.87,10246.19,10246.19,23788661867,15239262469,32234446705,0.002105216681856703
1916,2020-09-24,10248.79,10771.06,10231.49,10760.07,10760.07,47144380902,15232006517,35072281090,-0.0004761353782547495
1917,2020-09-25,10761.11,10777.7,10578.91,10692.72,10692.72,39348590957,15198008748,31993619553,-0.002231995434223033
1918,2020-09-26,10695.58,10773.0,10667.28,10750.72,10750.72,46852525493,15280949124,28820863359,0.005457318611618467
1919,2020-09-27,10746.89,10803.98,10622.92,10775.27,10775.27,53745972818,15354889137,29307720522,0.00483870552804011
1920,2020-09-28,10776.61,10945.35,10703.89,10709.65,10709.65,47762394731,15395506651,31026546672,0.0026452495773561235
1921,2020-09-29,10709.65,10860.0,10649.5,10844.64,10844.64,46582396602,15466015671,30129035765,0.004579844080377926
1922,2020-09-30,10843.87,10847.26,10669.32,10784.49,10784.49,44171073700,15517416774,28716486086,0.0033234870630824975
1923,2020-10-01,10795.25,10933.62,10472.36,10619.45,10619.45,40023134100,15506096329,32284651454,-0.0007295315428382798
1924,2020-10-02,10619.82,10657.84,10416.69,10575.97,10575.97,48661453918,15559126337,33247155372,0.0034199457345573947
1925,2020-10-03,10575.1,10598.94,10511.13,10549.33,10549.33,44660271563,15593659413,25056972871,0.002219473976368347
1926,2020-10-04,10550.44,10686.0,10534.39,10669.58,10669.58,71251776995,15582073682,25078715306,-0.0007429770455510409
1927,2020-10-05,10676.53,10793.51,10634.6,10793.34,10793.34,47537578009,15613470199,26988928629,0.0020149126259279004
1928,2020-10-06,10796.31,10797.58,10528.89,10604.41,10604.41,42623695307,15620630276,31332353954,0.0004585833199628464
1929,2020-10-07,10603.36,10680.51,10562.51,10668.97,10668.97,37799458436,15615309939,27990241489,-0.0003405968201023457
1930,2020-10-08,10669.37,10945.74,10562.61,10915.69,10915.69,63314794397,15613856024,30899909592,-9.31083024082735e-05
1931,2020-10-09,10927.91,11102.67,10846.85,11064.46,11064.46,22799117613,15629093673,31230457376,0.0009759055659650517
1932,2020-10-10,11059.14,11442.21,11056.94,11296.36,11296.36,22877978588,15705291452,31103442135,0.004875380530326989
1933,2020-10-11,11296.08,11428.81,11288.63,11384.18,11384.18,19968627060,15726508389,26967741736,0.0013509419462125472
1934,2020-10-12,11392.64,11698.47,11240.69,11555.36,11555.36,26163972642,15719081416,32385321214,-0.000472258228990885
1935,2020-10-13,11548.72,11548.98,11321.22,11425.9,11425.9,24241420251,15749202701,31104948901,0.0019162242501868931
1936,2020-10-14,11429.05,11539.98,11307.83,11429.51,11429.51,24103426719,15757276435,30922872467,0.0005126439828910812
1937,2020-10-15,11426.6,11569.91,11303.6,11495.35,11495.35,24487233058,15765787578,30259351504,0.0005401404890692518
1938,2020-10-16,11502.83,11540.06,11223.01,11322.12,11322.12,25635480772,15784964725,29426226651,0.0012163773554048074
1939,2020-10-17,11322.12,11386.26,11285.35,11358.1,11358.1,19130430174,15818540295,23144276109,0.002127060185749041
1940,2020-10-18,11355.98,11483.36,11347.58,11483.36,11483.36,18283314340,15839841300,23155968889,0.0013465847418761001
1941,2020-10-19,11495.04,11799.09,11408.29,11742.04,11742.04,23860769928,15836240611,24207650510,-0.00022731850223778327
1942,2020-10-20,11745.97,11999.92,11681.48,11916.33,11916.33,30915821592,15885590091,25885638598,0.0031162370673833983
1943,2020-10-21,11913.08,13184.57,11900.93,12823.69,12823.69,43414712626,15988638518,31335051766,0.006486912126631106
1944,2020-10-22,12801.64,13161.59,12717.09,12965.89,12965.89,34729759598,16037428575,32926083270,0.0030515454424135946
1945,2020-10-23,12971.55,13015.96,12752.65,12931.54,12931.54,28974975003,16147555998,29920135253,0.006866900294207445
1946,2020-10-24,12931.57,13145.07,12885.75,13108.06,13108.06,24542317940,16243349991,26528327915,0.005932414354956617
1947,2020-10-25,13108.06,13329.18,12910.06,13031.17,13031.17,24406920575,16280341319,25216008425,0.0022773213666205105
1948,2020-10-26,13031.2,13225.3,12822.38,13075.25,13075.25,29461458313,16338115218,35365172506,0.003548690894617401
1949,2020-10-27,13075.24,13759.67,13060.84,13654.22,13654.22,33749878156,16394460871,30794835442,0.003448724179513807
1950,2020-10-28,13654.21,13837.7,12932.25,13271.29,13271.29,35867318895,16441266715,35017855627,0.0028549791523058143
1951,2020-10-29,13271.3,13612.05,12980.06,13437.88,13437.88,56499499598,16516066040,30534072185,0.004549486745553333
1952,2020-10-30,13437.87,13651.52,13136.2,13546.52,13546.52,30581485201,16532183807,32067020214,0.0009758841458349377
1953,2020-10-31,13546.53,14028.21,13457.53,13781.0,13781.0,30306464719,16623463029,28108751849,0.005521304569657159
1954,2020-11-01,13781.0,13862.03,13628.38,13737.11,13737.11,24453857900,16616270865,24738101276,-0.0004326513667731735
1955,2020-11-02,13737.03,13808.32,13243.16,13550.49,13550.49,30771455468,16660305272,30323951753,0.002650077587068811
1956,2020-11-03,13550.45,13984.98,13325.44,13950.3,13950.3,29869951617,16672806891,27767959284,0.0007503835491544653
1957,2020-11-04,13950.49,14218.77,13580.47,14133.71,14133.71,35116364962,16761357255,32152003554,0.005311065172103557
1958,2020-11-05,14133.73,15706.4,14102.09,15579.85,15579.85,40856321439,16904673926,39163578587,0.008550421592931956
1959,2020-11-06,15579.73,15903.44,15226.84,15565.88,15565.88,39837841971,16997171288,43510835201,0.0054717034120213
1960,2020-11-07,15565.88,15737.1,14423.2,14833.75,14833.75,35024953706,17169790620,43124008602,0.010155768220202033
1961,2020-11-08,14833.75,15637.32,14744.11,15479.57,15479.57,26632075029,17204850806,31316950434,0.00204196933882006
1962,2020-11-09,15479.6,15785.14,14865.53,15332.32,15332.32,34149115566,17283048043,36209564647,0.004545069171580929
1963,2020-11-10,15332.35,15450.33,15124.96,15290.9,15290.9,25574938143,17296592567,30413028370,0.0007836883844969389
1964,2020-11-11,15290.91,15916.26,15290.01,15701.34,15701.34,29772374934,17440423454,32189787692,0.008315561949144401
1965,2020-11-12,15701.3,16305.0,15534.77,16276.34,16276.34,34175758344,17556236317,32602360313,0.006640484579142347
1966,2020-11-13,16276.44,16463.18,15992.15,16317.81,16317.81,31599492172,17712127062,31742675284,0.008879508237710887
1967,2020-11-14,16317.81,16317.81,15749.19,16068.14,16068.14,27481710135,17860345298,28619602669,0.008368178225075518
1968,2020-11-15,16068.14,16123.11,15793.53,15955.59,15955.59,23653867583,17926838683,26040137067,0.0037229618963439126
1969,2020-11-16,15955.58,16816.18,15880.71,16716.11,16716.11,31526766675,17856049825,31674188936,-0.003948764154782625
1970,2020-11-17,16685.69,17782.92,16564.54,17645.41,17645.41,39006849170,17988127396,40078699659,0.0073967967324486406
1971,2020-11-18,17645.19,18393.95,17352.91,17804.01,17804.01,49064800278,18029086889,49101779954,0.002277029292615973
1972,2020-11-19,17803.86,18119.55,17382.55,17817.09,17817.09,36985055355,18128126545,40154707935,0.005493326234975671
1973,2020-11-20,17817.08,18773.23,17765.79,18621.31,18621.31,36992873940,18189806446,40703813948,0.003402442102712122
1974,2020-11-21,18621.32,18936.62,18444.36,18642.23,18642.23,39650210707,18341344301,54698161931,0.00833092179676953
1975,2020-11-22,18642.23,18688.97,17671.38,18370.0,18370.0,41280434226,18423982370,59071231387,0.0045055622774332615
1976,2020-11-23,18370.02,18711.43,18000.8,18364.12,18364.12,42741112308,18468867451,61758112032,0.002436231217474827
1977,2020-11-24,18365.02,19348.27,18128.66,19107.46,19107.46,51469565009,18624333606,74898919467,0.008417741662420264
1978,2020-11-25,19104.41,19390.96,18581.15,18732.12,18732.12,43710357371,18610597716,56164630316,-0.000737523837930798
1979,2020-11-26,18729.84,18866.29,16351.04,17150.62,17150.62,61396835737,18979461069,81120761697,0.019820070189517924
1980,2020-11-27,17153.91,17445.02,16526.42,17108.4,17108.4,38886494645,19015542986,50716411874,0.001901103348974198
1981,2020-11-28,17112.93,17853.94,16910.65,17717.41,17717.41,32601040734,19028717336,43889167309,0.0006928200793265837
1982,2020-11-29,17719.63,18283.63,17559.12,18177.48,18177.48,31133957704,19127804081,41391835037,0.005207221445900689
1983,2020-11-30,18178.32,19749.26,18178.32,19625.84,19625.84,47728480399,19100000432,56688978353,-0.0014535724478492718
1984,2020-12-01,19633.77,19845.97,18321.92,18803.0,18803.0,49633658712,19258843705,63527547983,0.008316401539649965
1985,2020-12-02,18801.74,19308.33,18347.72,19201.09,19201.09,37387697139,19392984903,47889212626,0.006965174028863208
1986,2020-12-03,19205.93,19566.19,18925.79,19445.4,19445.4,31930317405,19453232188,39841762132,0.003106653529683312
1987,2020-12-04,19446.97,19511.4,18697.19,18699.77,18699.77,33872388058,19616345384,43718444845,0.008384889175415244
1988,2020-12-05,18698.38,19160.45,18590.19,19154.23,19154.23,27242455064,19673710812,39025341308,0.0029243687790483364
1989,2020-12-06,19154.18,19390.5,18897.89,19345.12,19345.12,25293775714,19692101876,34949028389,0.0009348040222683096
1990,2020-12-07,19343.13,19411.83,18931.14,19191.63,19191.63,26896357742,19695202344,34758671978,0.00015744728620248338
1991,2020-12-08,19191.53,19283.48,18269.95,18321.14,18321.14,31692288756,19756413070,38931773030,0.0031079003368883473
1992,2020-12-09,18320.88,18626.29,17935.55,18553.92,18553.92,34420373071,19731593805,48478209602,-0.0012562637211552818
1993,2020-12-10,18553.3,18553.3,17957.06,18264.99,18264.99,25547132265,19775400467,36868153695,0.0022201279041584865
1994,2020-12-11,18263.93,18268.45,17619.53,18058.9,18058.9,27919640985,19774158323,39300262409,-6.281258384999155e-05
1995,2020-12-12,18051.32,18919.55,18046.04,18803.66,18803.66,21752580802,19799083140,33920748216,0.0012604742307038563
1996,2020-12-13,18806.77,19381.54,18734.33,19142.38,19142.38,25450468637,19824289197,35716330657,0.0012730921336996381
1997,2020-12-14,19144.49,19305.1,19012.71,19246.64,19246.64,22473997681,19832906051,31906308924,0.0004346614354930889
1998,2020-12-15,19246.92,19525.01,19079.84,19417.08,19417.08,26741982541,19756381667,34912750509,-0.0038584554277228955
1999,2020-12-16,19418.82,21458.91,19298.32,21310.6,21310.6,44409011479,19757024760,50622191918,3.255115288003374e-05
2000,2020-12-17,21308.35,23642.66,21234.68,22805.16,22805.16,71378606374,19949736008,80217750873,0.009754062179957446
2001,2020-12-18,22806.8,23238.6,22399.81,23137.96,23137.96,40387896275,20022296286,55476232083,0.00363715479597837
2002,2020-12-19,23132.87,24085.86,22826.47,23869.83,23869.83,38487546580,20082054875,50813884203,0.0029846021728179295
2003,2020-12-20,23861.77,24209.66,23147.71,23477.29,23477.29,37844228422,20363396933,50642166155,0.014009624998597259
2004,2020-12-21,23474.46,24059.98,22159.37,22803.08,22803.08,45852713981,20352568043,56045236102,-0.0005317821007776447
2005,2020-12-22,22794.04,23789.9,22430.61,23783.03,23783.03,44171632681,20473741651,56285751885,0.005953725728566006
2006,2020-12-23,23781.97,24024.49,22802.65,23241.35,23241.35,51146161904,20559034245,65223503054,0.004165950486917147
2007,2020-12-24,23240.2,23768.34,22777.6,23735.95,23735.95,41080759713,20588104977,58339107535,0.0014140125286803418
2008,2020-12-25,23733.57,24710.1,23463.67,24664.79,24664.79,42068395846,20750908441,55538895732,0.007907646875799257
2009,2020-12-26,24677.02,26718.07,24522.69,26437.04,26437.04,48332647295,20763290844,56722879090,0.000596716188845825
2010,2020-12-27,26439.37,28288.84,25922.77,26272.29,26272.29,66479895605,20803077157,72620203805,0.0019161853146942853
2011,2020-12-28,26280.82,27389.11,26207.64,27084.81,27084.81,49056742893,20856035046,59541015354,0.0025456757478872216
2012,2020-12-29,27081.81,27370.72,25987.3,27362.44,27362.44,45265946774,20873380059,57716128688,0.0008316543850135361
2013,2020-12-30,27360.09,28937.74,27360.09,28840.95,28840.95,51287442704,20920738588,56031648977,0.002268848114974187
2014,2020-12-31,28841.57,29244.88,28201.99,29001.72,29001.72,46754964848,20934027063,50122642446,0.0006351819245817847
2015,2021-01-01,28994.01,29600.63,28803.59,29374.15,29374.15,40730301359,21123644615,46908184579,0.009057863134950273
2016,2021-01-02,29376.46,33155.12,29091.18,32127.27,32127.27,67865420765,21202977966,65600559358,0.0037556658638189244
2017,2021-01-03,32129.41,34608.56,32052.32,32782.02,32782.02,78665235202,21350523809,88050410443,0.00695873208171971
2018,2021-01-04,32810.95,33440.22,28722.76,31971.91,31971.91,81163475344,21808226475,107933689971,0.021437538024573488
2019,2021-01-05,31977.04,34437.59,30221.19,33992.43,33992.43,67547324782,21938753509,94209342878,0.005985220033808414
2020,2021-01-06,34013.61,36879.7,33514.04,36824.36,36824.36,75289433811,22300090404,102226578773,0.01647025638224009
2021,2021-01-07,36833.88,40180.37,36491.19,39371.04,39371.04,84762141031,22825440973,112491987599,0.023558225974983804
2022,2021-01-08,39381.77,41946.74,36838.64,40797.61,40797.61,88107519480,23523147664,116098707019,0.030567062946355028
2023,2021-01-09,40788.64,41436.35,38980.88,40254.55,40254.55,61984162837,23789558136,88843690833,0.01132546017248015
2024,2021-01-10,40254.22,41420.19,35984.63,38356.44,38356.44,79980747690,24279872324,113187178994,0.020610478983971614
2025,2021-01-11,38346.53,38346.53,30549.6,35566.66,35566.66,123320567399,24476886629,151288274893,0.00811430564259008
2026,2021-01-12,35516.36,36568.53,32697.98,33922.96,33922.96,74773277909,24294673600,98641615847,-0.007444289454040076
2027,2021-01-13,33915.12,37599.96,32584.67,37316.36,37316.36,69364315979,24337321169,88304528335,0.0017554287701975202
2028,2021-01-14,37325.11,39966.41,36868.56,39187.33,39187.33,63615990033,24213693580,83470865703,-0.005079753360754946
2029,2021-01-15,39156.71,39577.71,34659.59,36825.37,36825.37,67760757881,24266793529,96992240843,0.0021929718745536952
2030,2021-01-16,36821.65,37864.37,35633.55,36178.14,36178.14,57706187875,24315907744,94463862958,0.002023926850545976
2031,2021-01-17,36163.65,36722.35,34069.32,35791.28,35791.28,52359854336,24325253500,89790741770,0.0003843474032880767
2032,2021-01-18,35792.24,37299.29,34883.84,36630.07,36630.07,49511702429,24361784336,75752435427,0.001501765891155138
2033,2021-01-19,36642.23,37755.89,36069.8,36069.8,36069.8,57244195486,24298711592,95230363079,-0.0025890034625581926
2034,2021-01-20,36050.11,36378.33,33570.48,35547.75,35547.75,66834573161,24773996062,98400901337,0.0195600687797981
2035,2021-01-21,35549.4,35552.68,30250.75,30825.7,30825.7,75643067688,25008394352,98500138249,0.009461464731542968
2036,2021-01-22,30817.63,33811.85,28953.37,33005.76,33005.76,77207272511,24801327622,109499932960,-0.008279889027879128
2037,2021-01-23,32985.76,33360.98,31493.16,32067.64,32067.64,48354737975,24747246253,74584935867,-0.00218058362940321
2038,2021-01-24,32064.38,32944.01,31106.69,32289.38,32289.38,48643830599,24813122584,75389392521,0.002661966116412451
2039,2021-01-25,32285.8,34802.74,32087.79,32366.39,32366.39,59897054838,24943473422,81887567858,0.005253302463594567
2040,2021-01-26,32358.61,32794.55,31030.27,32569.85,32569.85,60255421470,25059561869,77742955151,0.004654061005698207
2041,2021-01-27,32564.03,32564.03,29367.14,30432.55,30432.55,62576762015,25255177033,77086984667,0.007806008940722364
2042,2021-01-28,30441.04,33858.31,30023.21,33466.1,33466.1,76517157706,25378936181,82157957940,0.004900347672807337
2043,2021-01-29,34318.67,38406.26,32064.81,34316.39,34316.39,117894572511,25228959196,140262643568,-0.0059095063689974525
2044,2021-01-30,34295.93,34834.71,32940.19,34269.52,34269.52,65141828798,26260606337,87677250379,0.040891387273858104
2045,2021-01-31,34270.88,34288.33,32270.18,33114.36,33114.36,52754542671,26460152363,77589141304,0.007598683116423199
2046,2021-02-01,33114.58,34638.21,32384.23,33537.18,33537.18,61400400660,26539965348,87376525506,0.0030163463877708185
2047,2021-02-02,33533.2,35896.88,33489.22,35510.29,35510.29,63088585433,26737565393,86161399686,0.007445376902682765
2048,2021-02-03,35510.82,37480.19,35443.98,37472.09,37472.09,61166818159,27040294469,80620809731,0.011322237890786235
2049,2021-02-04,37475.11,38592.18,36317.5,36926.07,36926.07,68838074392,27464486048,96063694555,0.015687387557347332
2050,2021-02-05,36931.55,38225.91,36658.76,38144.31,38144.31,58598066402,27816326085,88244095697,0.012810727147235967
2051,2021-02-06,38138.39,40846.55,38138.39,39266.01,39266.01,71326033653,28318232688,88304160292,0.018043597902407837
2052,2021-02-07,39250.19,39621.84,37446.15,38903.44,38903.44,65500641143,28564384006,100586645553,0.008692326273041395
2053,2021-02-08,38886.83,46203.93,38076.32,46196.46,46196.46,101467222687,28863249466,119093931026,0.01046287082323305
2054,2021-02-09,46184.99,48003.72,45166.96,46481.11,46481.11,91809846886,29758402439,120396047618,0.03101358958403
2055,2021-02-10,46469.76,47145.57,43881.15,44918.18,44918.18,87301089896,30256118930,127287128355,0.01672524229149186
2056,2021-02-11,44898.71,48463.47,44187.76,47909.33,47909.33,81388911810,30750705243,105042899243,0.016346654180738218
2057,2021-02-12,47877.04,48745.73,46424.98,47504.85,47504.85,76555041196,31064574294,107178685500,0.010206889517483386
2058,2021-02-13,47491.2,48047.75,46392.28,47105.52,47105.52,70250456155,31539493807,108239708913,0.015288138459754519
2059,2021-02-14,47114.51,49487.64,47114.51,48717.29,48717.29,71248675228,31950061617,98377990878,0.013017577660326296
2060,2021-02-15,48696.54,48875.57,46347.48,47945.06,47945.06,77069903166,32119872729,115699648181,0.005314891534032196
2061,2021-02-16,47944.46,50341.1,47201.3,49199.87,49199.87,77049582886,32322580880,101810739531,0.0063109886116385905
2062,2021-02-17,49207.28,52533.91,49072.38,52149.01,52149.01,80820545404,32391466873,103048013177,0.002131203360763223
2063,2021-02-18,52140.97,52474.11,51015.77,51679.8,51679.8,52054723579,33157947105,97785999949,0.023663029371445488
2064,2021-02-19,51675.98,56113.65,50937.28,55888.13,55888.13,63495496918,33750136267,118559600571,0.01785964493292469
2065,2021-02-20,55887.34,57505.23,54626.56,56099.52,56099.52,68145460026,34371952648,136195625535,0.018424114678553094
2066,2021-02-21,56068.57,58330.57,55672.61,57539.95,57539.95,51897585191,34386570525,114500959703,0.00042528503252925454
2067,2021-02-22,57532.74,57533.39,48967.57,54207.32,54207.32,92052420332,34756738533,170201717747,0.010764900434920621
2068,2021-02-23,54204.93,54204.93,45290.59,48824.43,48824.43,106102492824,34896050919,194421864595,0.004008212274225098
2069,2021-02-24,48835.09,51290.14,47213.5,49705.33,49705.33,63695521388,35055733490,130287922403,0.00457594962165353
2070,2021-02-25,49709.08,51948.97,47093.85,47093.85,47093.85,54506565949,34953515263,102931863403,-0.002915877570473846
2071,2021-02-26,47180.46,48370.79,44454.84,46339.76,46339.76,350967941479,35297886361,130682746510,0.00985225936243772
2072,2021-02-27,46344.77,48253.27,45269.03,46188.45,46188.45,45910946382,35019017695,93002675832,-0.007900435259719063
2073,2021-02-28,46194.02,46716.43,43241.62,45137.77,45137.77,53443887451,35168931968,114592683043,0.004280938840309112
2074,2021-03-01,45159.5,49784.02,45115.09,49631.24,49631.24,53891300112,35205221027,105652635751,0.0010318499018684424
2075,2021-03-02,49612.11,50127.51,47228.84,48378.99,48378.99,47530897720,35648335234,95192365145,0.012586604886251518
2076,2021-03-03,48415.82,52535.14,48274.32,50538.24,50538.24,53220811975,35849578088,97874443745,0.0056452244594036305
2077,2021-03-04,50522.3,51735.09,47656.93,48561.17,48561.17,52343816680,36436768966,106263564693,0.01637929675374772
2078,2021-03-05,48527.03,49396.43,46542.52,48927.3,48927.3,48625928883,36442357698,94999863454,0.00015338165700740092
2079,2021-03-06,48899.23,49147.22,47257.53,48912.38,48912.38,34363564661,36505130743,76330557958,0.0017225297419065644
2080,2021-03-07,48918.68,51384.37,48918.68,51206.69,51206.69,43137459378,36537451758,77905261747,0.0008853828035171318
2081,2021-03-08,51174.12,52314.07,49506.05,52246.52,52246.52,48597428048,36485945568,93938027402,-0.0014096820528465281
2082,2021-03-09,52272.97,54824.12,51981.83,54824.12,54824.12,50912227385,36891976398,100527600052,0.011128417358494014
2083,2021-03-10,54824.01,57258.25,53290.89,56008.55,56008.55,57295577614,37294121249,102564465265,0.010900604691425508
2084,2021-03-11,55963.18,58091.06,54484.59,57805.12,57805.12,56772343595,37582370331,103544909716,0.0077290755847405634
2085,2021-03-12,57821.22,57996.62,55376.65,57332.09,57332.09,55689944702,38189879216,104151500454,0.016164730421457607
2086,2021-03-13,57343.37,61683.86,56217.97,61243.09,61243.09,60669829814,38311238719,110974728095,0.003177792270920632
2087,2021-03-14,61221.13,61597.92,59302.32,59302.32,59302.32,43901225564,38391230641,89031352800,0.0020879492460870175
2088,2021-03-15,59267.43,60540.99,55393.16,55907.2,55907.2,66419369890,38533359862,115152243544,0.003702127246950404
2089,2021-03-16,55840.79,56833.18,53555.03,56804.9,56804.9,59749798599,38715432782,103867884971,0.004725072525522345
2090,2021-03-17,56825.83,58969.82,54528.63,58870.89,58870.89,60258313191,38960558816,97566273638,0.006331481179101539
2091,2021-03-18,58893.08,60116.25,54253.58,57858.92,57858.92,55746041000,39026603881,89067622560,0.0016951775592315421
2092,2021-03-19,57850.44,59498.38,56643.7,58346.65,58346.65,49063873786,39402122650,81485059573,0.009622122646004039
2093,2021-03-20,58332.26,60031.29,58213.3,58313.64,58313.64,50361731222,39691193064,82315556818,0.007336417293244413
2094,2021-03-21,58309.91,58767.9,56005.62,57523.42,57523.42,51943414539,39733383314,81063542767,0.0010629625048552693
2095,2021-03-22,57517.89,58471.48,54288.16,54529.14,54529.14,56521454974,39779162452,89918317301,0.0011521580641200568
2096,2021-03-23,54511.66,55985.44,53470.7,54738.95,54738.95,56435023914,39679592730,92875884664,-0.002503062303540138
2097,2021-03-24,54710.49,57262.38,52514.33,52774.27,52774.27,70567223787,39874985485,97948362051,0.004924263117556338
2098,2021-03-25,52726.75,53392.39,50856.57,51704.16,51704.16,67999812841,40325387954,105238802094,0.011295363835791994
2099,2021-03-26,51683.01,55137.31,51579.86,55137.31,55137.31,56652197978,40289735331,86727658288,-0.0008841234966088241
2100,2021-03-27,55137.57,56568.21,54242.91,55973.51,55973.51,47266542233,40515567103,80424190877,0.005605193733458025
2101,2021-03-28,55974.94,56610.31,55071.11,55950.75,55950.75,47686580918,40696987500,75106778250,0.004477794832262516
2102,2021-03-29,55947.9,58342.1,55139.34,57750.2,57750.2,57625587027,40527975007,88932229088,-0.004152948495266373
2103,2021-03-30,57750.13,59447.22,57251.55,58917.69,58917.69,54414116432,40730247053,92130603672,0.004990924070720659
2104,2021-03-31,58930.28,59930.03,57726.42,58918.83,58918.83,65520826225,40816914163,107712875950,0.0021278316796660146
2105,2021-04-01,58926.56,59586.07,58505.28,59095.81,59095.81,61669163792,40835188151,114529212306,0.00044770626037582417
2106,2021-04-02,59098.88,60267.19,58869.28,59384.31,59384.31,58727860620,41789686877,108843432225,0.023374417242072232
2107,2021-04-03,59397.41,60110.27,57603.89,57603.89,57603.89,59641344484,42448788685,113508035630,0.015771877160504655
2108,2021-04-04,57604.84,58913.75,57168.68,58758.55,58758.55,50749662970,42493963928,106097434674,0.0010642292607034864
2109,2021-04-05,58760.88,59891.3,57694.82,59057.88,59057.88,60706272115,42544365000,133728450214,0.0011860760291837469
2110,2021-04-06,59171.93,59479.58,57646.81,58192.36,58192.36,66058027988,43125054016,144419699226,0.013649022990471327
